"date","close","volume","open","high","low"

"2017/05/19","80.8300","1571938.0000","81.0500","81.2000","79.6300"
"2017/05/18","80.8300","1302977.0000","81.2200","81.7000","80.6800"
"2017/05/17","81.8500","1326997.0000","83.0200","83.2600","81.5800"
"2017/05/16","83.7000","1135627.0000","84.3900","84.7200","83.6000"
"2017/05/15","84.4800","587037.0000","84.5000","84.9900","84.3200"
"2017/05/12","84.2100","657771.0000","85.0500","85.2700","84.1900"
"2017/05/11","85.3600","928602.0000","85.3400","86.9650","84.5300"
"2017/05/10","85.7700","1256324.0000","84.6300","85.7700","84.0350"
"2017/05/09","84.7700","1100419.0000","83.6000","84.7900","83.4800"
"2017/05/08","83.5900","1776889.0000","84.3000","84.5750","83.1100"
"2017/05/05","84.4400","2176666.0000","87.4300","87.6900","83.6000"
"2017/05/04","86.1000","908358.0000","86.3200","86.7900","85.4000"
"2017/05/03","86.3700","677293.0000","85.6400","86.3800","85.6400"
"2017/05/02","85.9200","825785.0000","86.2700","86.4600","85.4000"
"2017/05/01","86.1600","735287.0000","86.2700","86.6300","85.8800"
"2017/04/28","85.9700","1087120.0000","86.1100","86.1700","85.3100"
"2017/04/27","86.0700","524062.0000","85.4700","86.2100","85.4100"
"2017/04/26","85.3800","578652.0000","85.4600","85.9800","85.3000"
"2017/04/25","85.3900","754224.0000","84.7700","85.6400","84.7700"
"2017/04/24","84.7200","538436.0000","84.7700","84.9700","84.3200"
"2017/04/21","83.7200","762152.0000","84.0200","84.0800","83.5900"
"2017/04/20","84.1000","638253.0000","83.6800","84.2500","83.3900"
"2017/04/19","83.3700","712983.0000","82.7300","83.4800","82.7300"
"2017/04/18","82.6400","636386.0000","82.8500","83.1750","82.4800"
"2017/04/17","83.0800","596801.0000","82.5300","83.1400","82.4550"
"2017/04/13","82.3400","826955.0000","83.0000","83.1500","82.2900"
"2017/04/12","82.8400","753549.0000","83.4000","83.4700","82.4900"
"2017/04/11","83.4500","801770.0000","83.6800","83.6800","83.0500"
"2017/04/10","83.7100","555395.0000","84.3200","84.3840","83.6700"
"2017/04/07","84.2500","1059152.0000","84.1700","84.5800","83.6900"
"2017/04/06","84.2000","665638.0000","83.9000","84.7600","83.3800"
"2017/04/05","83.8300","1022310.0000","84.7800","85.1900","83.6801"
"2017/04/04","84.5200","1216829.0000","84.3800","85.1000","84.2500"
"2017/04/03","84.8300","1253820.0000","86.2200","86.3900","84.5200"
"2017/03/31","86.2200","2114064.0000","84.6000","86.5125","84.3900"
"2017/03/30","84.8700","1180198.0000","84.1300","84.9300","84.0950"
"2017/03/29","84.1300","994547.0000","84.0000","84.3700","83.9000"
"2017/03/28","84.0000","851187.0000","84.0000","84.4800","83.7800"
"2017/03/27","84.0000","846975.0000","83.1500","84.2000","82.7500"
"2017/03/24","83.6700","929706.0000","83.9600","84.3000","83.3900"
"2017/03/23","83.7400","1253131.0000","83.5300","84.2450","83.4100"
"2017/03/22","83.5900","1868431.0000","84.1300","84.8900","83.2900"
"2017/03/21","83.7600","2523452.0000","86.7500","87.0000","83.5600"
"2017/03/20","84.3000","1277471.0000","84.5300","84.7700","83.6500"
"2017/03/17","84.7200","1485104.0000","85.3000","85.7500","84.6700"
"2017/03/16","85.1500","1755847.0000","85.3400","86.2300","84.8000"
"2017/03/15","85.2400","1927922.0000","83.4600","85.4300","83.4500"
"2017/03/14","83.3600","2022766.0000","81.4000","83.8600","81.2000"
"2017/03/13","81.6500","1213540.0000","81.4100","82.1200","81.1200"
"2017/03/10","82.1000","1221380.0000","81.2800","82.4500","81.2800"
"2017/03/09","81.3700","1209969.0000","80.1300","81.3900","80.0150"
"2017/03/08","80.2000","1408592.0000","79.7600","80.5100","79.6400"
"2017/03/07","79.6600","1459936.0000","79.6500","80.1700","78.7500"
"2017/03/06","79.9700","1292748.0000","79.9700","80.3000","79.6900"
"2017/03/03","80.5500","1051352.0000","80.0200","80.7200","79.5700"
"2017/03/02","80.0200","903780.0000","79.7300","80.1000","79.0700"
"2017/03/01","79.9800","1157977.0000","79.7700","80.2700","78.9800"
"2017/02/28","78.9700","1427031.0000","79.0000","79.5500","78.9100"
"2017/02/27","79.2800","874406.0000","80.2500","80.3750","79.1900"
"2017/02/24","80.2700","1118880.0000","78.9700","80.3300","78.4200"
"2017/02/23","79.3600","1071312.0000","80.0100","80.3600","78.7700"
"2017/02/22","79.6500","994732.0000","80.0700","80.7900","79.6100"
"2017/02/21","80.1500","1073162.0000","79.2300","80.4200","79.2000"
"2017/02/17","79.3100","796273.0000","78.4200","79.3600","78.2300"
"2017/02/16","78.6600","1131035.0000","79.4700","79.6000","78.4400"
"2017/02/15","79.4000","1379371.0000","78.6100","79.5900","78.3700"
"2017/02/14","78.6800","1271173.0000","78.2700","78.7000","77.9200"
"2017/02/13","78.4800","1412554.0000","78.7900","79.3900","78.4200"
"2017/02/10","78.3700","1596088.0000","77.9000","78.5200","77.2300"
"2017/02/09","77.8100","1740391.0000","78.5000","78.7800","77.7500"
"2017/02/08","78.2500","2484900.0000","77.8200","79.4500","77.8200"
"2017/02/07","77.3400","11472470.0000","81.7200","81.9800","76.9200"
"2017/02/06","81.7300","3032567.0000","81.3700","82.3100","80.2000"
"2017/02/03","81.6000","3440225.0000","82.9250","83.7500","78.9500"
"2017/02/02","81.0000","1961604.0000","79.8600","81.0600","79.6300"
"2017/02/01","80.0300","1528793.0000","81.1600","81.7800","79.7500"
"2017/01/31","80.7100","1381219.0000","81.3500","81.7000","79.9000"
"2017/01/30","81.7000","1685585.0000","82.3900","83.0700","81.1800"
"2017/01/27","82.9800","1238580.0000","83.3800","83.3800","81.6800"
"2017/01/26","83.3600","1298844.0000","85.1100","85.2900","83.3500"
"2017/01/25","85.2900","994824.0000","84.6900","85.4400","84.4900"
"2017/01/24","84.3500","1126392.0000","82.5800","84.8200","82.3200"
"2017/01/23","82.4400","855497.0000","82.6400","83.5000","81.9500"
"2017/01/20","82.3600","616416.0000","82.0700","82.5100","81.8300"
"2017/01/19","81.8600","566704.0000","81.6900","82.2600","81.2800"
"2017/01/18","81.6500","709339.0000","80.9700","81.6800","80.5500"
"2017/01/17","80.7300","865736.0000","81.8100","82.1000","80.5700"
"2017/01/13","82.2700","542541.0000","82.3900","83.0900","82.0700"
"2017/01/12","82.1800","624444.0000","82.6100","82.6100","81.6300"
"2017/01/11","82.8800","522754.0000","82.3000","82.9100","82.3000"
"2017/01/10","82.6300","627094.0000","82.9600","83.0800","82.1300"
"2017/01/09","83.0200","853340.0000","82.8900","83.1100","82.5750"
"2017/01/06","82.8900","587848.0000","82.8800","83.4100","82.5100"
"2017/01/05","82.6400","735134.0000","83.2400","83.6300","82.0000"
"2017/01/04","83.4900","778225.0000","83.5500","83.9300","83.1200"
"2017/01/03","83.6000","1028958.0000","83.3900","83.9200","83.0200"
"2016/12/30","82.8900","500925.0000","83.1700","83.3400","82.5650"
